,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_Entire home/apt,room_Hotel room,room_Private room,room_Shared room,price_category,review_day,review_month,review_year
252,45 sq.m. room w/Kitchen 1 step from BTS,Kiat,Phra Khanong,13.69011,100.60844,Entire home/apt,2275,7,12,1,98,True,False,False,False,High,10,12,2016
253,✵✵Cool Calm and Quiet Near MRT Silom and Center✵✵,Evan,Sathon,13.72065,100.54713,Entire home/apt,736,1,120,37,321,True,False,False,False,Low,6,12,2022
257,Prima Condo 1BR+Internet near Suvarnabhumi airport,GrongGaew,Suanluang,13.7141,100.64207,Entire home/apt,1004,3,0,4,90,True,False,False,False,Low,11,12,2022
258,Luxury Apartment type 06,Nantiruj,Khlong Toei,13.73833,100.55635,Private room,1347,2,40,5,330,False,False,True,False,Medium,15,7,2022
260,8-bed Room/in Ratchada/Wifi,Siamaze,Din Daeng,13.78653,100.56912,Private room,2000,1,23,8,90,False,False,True,False,Medium,22,2,2018
261,Nantiruj  Apartment  94 Sqm.   *,Nantiruj,Khlong Toei,13.73892,100.55673,Entire home/apt,1850,2,6,5,330,True,False,False,False,Medium,5,1,2020
262,"Bangkok near BTS Cosy Room Wifi, host take care",Tesue,Vadhana,13.70992,100.59918,Shared room,712,2,1,1,355,False,False,False,True,Low,1,8,2018
263,100 SQM Spacious 2BR - 450 m from RN03 station,Tatiya,Chatu Chak,13.84279,100.56287,Entire home/apt,2236,2,215,13,325,True,False,False,False,High,20,12,2022
264,Homey Studio Apt in Upscale Area,Add,Vadhana,13.73767,100.58381,Entire home/apt,1712,2,41,1,333,True,False,False,False,Medium,1,12,2022
267,Bangna Condo quiet and big park,Thanapat,Bang Na,13.65487,100.64337,Private room,1732,15,1,1,365,False,False,True,False,Medium,9,7,2014
268,Private Double Room in Ratchada/Ensuit/WiFi,Siamaze,Din Daeng,13.7863,100.57026,Private room,943,1,5,8,357,False,False,True,False,Low,26,11,2022
270,Bangkok Homestay near Metro & BTS,Natty,Bang Sue,13.83165,100.52765,Private room,418,2,0,1,365,False,False,True,False,Low,11,12,2022
272,Spacious two Bedroom Apartment,Yair,Suanluang,13.72376,100.61804,Entire home/apt,1974,10,6,10,365,True,False,False,False,Medium,4,2,2019
273,(W1) 2 Bedroom/MRT Samyan/Free WIFI/6ppl,Tan,Bang Rak,13.73232,100.52657,Entire home/apt,2701,1,239,8,346,True,False,False,False,High,26,2,2021
274,Modern apartment near airport,Krittiya,Bang Na,13.66352,100.64885,Entire home/apt,950,3,23,13,260,True,False,False,False,Low,14,12,2022
275,บ้านใกล้สุวรรณภูมิ ตรงข้ามแอร์พอร์ตลิ้งบ้านทับช้าง,Prare,Saphan Sung,13.73667,100.69141,Entire home/apt,10355,1,0,1,365,True,False,False,False,High,11,12,2022
277,k79room near BTS Onnut,Warut,Vadhana,13.70811,100.60112,Shared room,400,1,4,1,365,False,False,False,True,Low,7,9,2018
279,Luxury Serviced House City Centre - 250 sq meters.,Panpilas,Huai Khwang,13.75806,100.56938,Entire home/apt,4161,3,195,1,145,True,False,False,False,High,22,12,2022
281,Cozy city room by the river,Thanijchayapha,Yan na wa,13.67892,100.5265,Entire home/apt,1800,3,0,1,90,True,False,False,False,Medium,11,12,2022
283,cozy apartment&beautiful city view,Imteddy,Chatu Chak,13.80556,100.56883,Entire home/apt,590,6,24,1,325,True,False,False,False,Low,22,8,2022
287,☞✭✮✯Old Spice Quiet Luxury in Heart of Bangkok✬✭✮✯,Evan From Sanctuary House,Sathon,13.72052,100.54682,Entire home/apt,1400,1,300,8,327,True,False,False,False,Medium,24,10,2022
288,Luxury 3 Bedrooms Suite @BTS Phrompong,Kiattisak,Vadhana,13.73616,100.57224,Entire home/apt,9999,2,46,53,356,True,False,False,False,High,26,2,2019
289,The Nest - Cozy Studio top floor,David,Phra Khanong,13.70309,100.60269,Entire home/apt,1500,3,21,7,207,True,False,False,False,Medium,15,9,2022
290,็Home with club house,Somkid,Pra Wet,13.72352,100.6536,Entire home/apt,10000,1,0,1,365,True,False,False,False,High,11,12,2022
292,Bed in 4-bed Mixed Dorm in Ratchada/WiFi,Siamaze,Din Daeng,13.78542,100.56921,Shared room,456,1,4,8,353,False,False,False,True,Low,16,4,2017
293,The SkyHouse Duplex - Luxury Home,David,Phra Khanong,13.70482,100.60336,Entire home/apt,1900,3,16,7,230,True,False,False,False,Medium,26,12,2022
294,Luxury 3 Bedrooms Suite @BTS Phrompong,Kiattisak,Vadhana,13.7361,100.5704,Entire home/apt,9999,2,25,53,358,True,False,False,False,High,7,12,2022
296,"CBD Silom/Sathorn, Great Value & Reliable, 1BR",Bojan,Bang Rak,13.72153,100.5286,Entire home/apt,1212,5,25,1,178,True,False,False,False,Medium,15,3,2020
301,"Home Away from Home, Sukhumvit-Asoke",Ba-Wornpak (TAE),Khlong Toei,13.72752,100.55957,Entire home/apt,2000,2,65,1,177,True,False,False,False,Medium,21,6,2022
303,BANGKOK HUB DORM public transport,Kriengkrai,Sathon,13.71711,100.51524,Shared room,490,2,27,7,365,False,False,False,True,Low,1,8,2019
308,"Deluxe studio 45sqm,TheUpRama3,Kitchen,Kid’sClub",Kriengsak,Yan na wa,13.70249,100.53757,Private room,7343,1,1,8,349,False,False,True,False,High,22,9,2019
310,Near Suvarnabhumi Airport,Luckana,Lat Krabang,13.71944,100.73128,Entire home/apt,1316,1,63,2,365,True,False,False,False,Medium,28,2,2020
311,❂Citycenter✺Subway station✺Private Bathroom✺A1rc0n,Evan,Sathon,13.72066,100.5471,Entire home/apt,800,1,193,37,355,True,False,False,False,Low,31,10,2020
312,unit A-Sweet Studio- 2 guests,Oillie,Bangkok Yai,13.74266,100.47679,Entire home/apt,1100,1,8,11,354,True,False,False,False,Medium,23,1,2020
313,1 Bedroom with Twin Beds- 2 guests,Oillie,Bangkok Yai,13.74286,100.47575,Entire home/apt,1600,1,4,11,365,True,False,False,False,Medium,28,3,2018
314,1 Bedroom with a Double Bed- 2 guests,Oillie,Bangkok Yai,13.74162,100.47567,Entire home/apt,1400,1,2,11,365,True,False,False,False,Medium,24,11,2022
315,2 Bedrooms with two double beds for 4 people,Oillie,Bangkok Yai,13.74308,100.47737,Entire home/apt,2700,1,1,11,365,True,False,False,False,High,10,1,2016
316,★☆★Street Food@Ur Doorstep Quiet&Cozy BKK Center☆★,Evan,Sathon,13.72067,100.54706,Entire home/apt,750,1,181,37,290,True,False,False,False,Low,21,11,2022
317,Luxury 3 Bedrooms Suite @BTS Phrompong,Kiattisak,Vadhana,13.73757,100.56994,Entire home/apt,9999,2,24,53,359,True,False,False,False,High,22,12,2022
318,Adagio Bangkok Hotel,Adagio Bangkok,Khlong Toei,13.71747,100.5804,Private room,1300,1,1,6,365,False,False,True,False,Medium,20,8,2018
319,French Vintage Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73749,100.63279,Private room,8000,1,14,10,365,False,False,True,False,High,4,7,2018
320,Siam City....Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73618,100.63117,Private room,950,1,13,10,364,False,False,True,False,Low,19,2,2018
321,"Kid-friendly, Amazing Views Bangkok",Achara,Bang Na,13.68401,100.61513,Entire home/apt,1905,2,60,1,326,True,False,False,False,Medium,20,12,2022
322,One bedroom & Living Room near BTS,Yair,Suanluang,13.72351,100.61641,Entire home/apt,1835,10,0,10,365,True,False,False,False,Medium,11,12,2022
325,"double bed, comfortable, Adagio Bangkok(Superior)",Adagio Bangkok,Khlong Toei,13.70597,100.59998,Private room,1050,1,1,6,358,False,False,True,False,Low,25,8,2017
326,"10minBTS & Pier, BKK heart+Pool+Gym+Sauna+FastWifi",Sujira,Sathon,13.71261,100.51296,Entire home/apt,800,1,251,25,257,True,False,False,False,Low,12,12,2022
327,"Prime location,near BTS Ratchadamri",Panumas,Parthum Wan,13.73954,100.53954,Entire home/apt,1351,1,53,1,241,True,False,False,False,Medium,5,11,2017
328,2 Beds Connecting Room Furnished apartment,Yair,Suanluang,13.72343,100.61643,Entire home/apt,1659,10,5,4,343,True,False,False,False,Medium,28,2,2019
329,Authentic Family House,Phakarat,Bang Sue,13.80733,100.53038,Entire home/apt,1843,2,4,1,173,True,False,False,False,Medium,16,8,2022
330,Downtown Condo 2 mins from BTS,Gün,Vadhana,13.71805,100.59001,Private room,4429,3,0,1,365,False,False,True,False,High,11,12,2022
332,sirinda,Sirinda,Khlong Sam Wa,13.84645,100.69468,Entire home/apt,2000,1,0,1,365,True,False,False,False,Medium,11,12,2022
333,WildWest Room..Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73584,100.63094,Private room,950,1,3,10,364,False,False,True,False,Low,9,8,2017
334,Little India...Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73601,100.63298,Private room,800,1,9,10,364,False,False,True,False,Low,7,1,2019
335,Sumo Village...Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.736,100.63322,Private room,742,1,9,10,364,False,False,True,False,Low,27,11,2018
337,Comfort Condominium in Center BKK,Coco,Din Daeng,13.75941,100.55571,Private room,1500,3,0,2,365,False,False,True,False,Medium,11,12,2022
339,"Designer's House, 5 mins to skytrain, Vintage Room",Anne Araya,Phra Khanong,13.69952,100.6077,Private room,890,1,10,25,332,False,False,True,False,Low,21,11,2019
342,An apartment in Bangkok centre,Todd,Bang Rak,13.72982,100.52558,Entire home/apt,1100,2,33,1,0,True,False,False,False,Medium,8,10,2016
343,"Serenity nr JJmarket,malls,MRT+BTS",Pat,Chatu Chak,13.81892,100.56602,Entire home/apt,1039,7,75,1,331,True,False,False,False,Low,25,10,2022
344,Female Dorm Room 4 Bunk Beds,Chatri,Ratchathewi,13.75285,100.53742,Shared room,450,1,25,10,365,False,False,False,True,Low,12,1,2020
346,"✯Cool, colorful and Private near MRT Central BKK✯",Evan,Sathon,13.72066,100.54713,Entire home/apt,650,1,106,37,315,True,False,False,False,Low,7,12,2022
350,LOFT 2 BR Silom- 5 min BTS S Taksin,Wimonpak,Sathon,13.71759,100.51373,Entire home/apt,1700,1,218,41,333,True,False,False,False,Medium,2,12,2022
351,"Only12$, Private Aircondition Room.",Ko,Saphan Sung,13.77458,100.67411,Private room,390,1,16,2,354,False,False,True,False,Low,2,9,2018
352,Cozy 1BR freeWifi at BTSChidlom near Erawan shrine,Gee,Parthum Wan,13.74444,100.54409,Entire home/apt,3436,1,19,8,329,True,False,False,False,High,25,10,2022
354,Boutique Serviced Apartments BKK,Hathai,Bang Kho laen,13.70968,100.51419,Private room,2087,1,0,3,365,False,False,True,False,High,11,12,2022
355,Feung Nakorn Room with Breakfast in Old town BKK,Sasi,Phra Nakhon,13.74771,100.49931,Private room,3545,1,61,24,360,False,False,True,False,High,30,11,2022
356,Fabulous Second Floor Apartment Dasiri Downtown,Dasiri Property,Vadhana,13.746885,100.558998,Entire home/apt,1380,1,238,5,89,True,False,False,False,Medium,10,4,2022
357,Fabulous Third Floor Apartment Dasiri Downtown,Dasiri Property,Vadhana,13.746899,100.558998,Entire home/apt,1150,1,218,5,89,True,False,False,False,Medium,22,6,2022
358,Bangkok Exclusive Serviced Apartmen,Hathai,Bang Rak,13.73244,100.5216,Private room,1879,1,0,3,364,False,False,True,False,Medium,11,12,2022
360,68sqm Cozy city view 1BR 2mins walk BTS Chidlom,Gee,Parthum Wan,13.74373,100.54257,Entire home/apt,3343,1,25,8,334,True,False,False,False,High,3,12,2022
362,Riverside city5mins BTS can sleep 3,Hataipat,Khlong San,13.71303,100.50001,Entire home/apt,1500,2,3,5,32,True,False,False,False,Medium,7,1,2020
363,"1BR, 2F, Sukhumvit soi31",Hattori,Vadhana,13.7427,100.57013,Entire home/apt,1100,14,41,1,124,True,False,False,False,Medium,21,12,2022
365,Private Boutique Room 10min 2 Skytrain free WiFi,Alex,Vadhana,13.73094,100.5954,Private room,630,1,45,36,349,False,False,True,False,Low,8,4,2019
366,Arty decor Apartment near old town,Sukanya,Dusit,13.76007,100.51349,Entire home/apt,1200,14,57,2,185,True,False,False,False,Medium,10,12,2022
367,"*Kingsize Boutique Room* 10min to Skytrain, WiFi",Alex,Vadhana,13.73053,100.59591,Hotel room,859,1,35,36,349,False,True,False,False,Low,23,11,2022
368,"Private Rooms Entire flr up to 6pax, WiFi, Market",Alex,Vadhana,13.73198,100.59549,Private room,800,1,12,36,164,False,False,True,False,Low,13,11,2022
369,Studio Sukhumvit Subway downtown,Riya & Bernard,Khlong Toei,13.70991,100.59164,Entire home/apt,800,15,130,1,266,True,False,False,False,Low,30,10,2022
370,Stunning 2 Bedroom Penthouse,Fiona,Vadhana,13.73537,100.58466,Entire home/apt,3071,2,50,1,182,True,False,False,False,High,8,3,2020
371,Room Bali Hut..Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73754,100.63129,Private room,700,1,37,10,364,False,False,True,False,Low,5,3,2020
372,1BR on Prime Sukumvit Rd.,Chichaya,Khlong Toei,13.72402,100.57832,Entire home/apt,2036,5,20,1,339,True,False,False,False,High,18,11,2022
374,"50square,Quiet apt close to MRT.",Zhang,Huai Khwang,13.77496,100.57364,Entire home/apt,1351,1,181,1,145,True,False,False,False,Medium,28,1,2018
375,Sitara Place Serviced Apartment and Hotel,Sitara,Din Daeng,13.764796257019045,100.56478118896484,Entire home/apt,990,1,302,1,360,True,False,False,False,Low,28,12,2022
376,2BR Family friendly B&B in old town BKK,Sasi,Phra Nakhon,13.74941,100.49719,Private room,3892,1,2,24,363,False,False,True,False,High,22,1,2018
378,"Triple room,Near Grand Palace",Sasi,Phra Nakhon,13.7477,100.49783,Hotel room,3910,1,10,24,347,False,True,False,False,High,7,12,2022
379,"Natural light, Entire room near MRT Ladprao 500m",Sai,Chatu Chak,13.80406,100.57064,Private room,517,15,0,1,330,False,False,True,False,Low,11,12,2022
380,Solo Express Bangkok,Solo Express,Suanluang,13.70719,100.60582,Private room,1700,1,0,1,365,False,False,True,False,Medium,11,12,2022
382,Modern 65 sqm BR APT + tub Silom-Lumphini MRT-Park,Bee,Sathon,13.71882,100.54796,Entire home/apt,2650,1,16,29,181,True,False,False,False,High,24,11,2019
383,"70 sqm FOREST 2 BR/2Baths,MRT Lumpini/Sathon/Silom",Bee,Sathon,13.71959,100.5486,Entire home/apt,3067,1,183,29,272,True,False,False,False,High,26,8,2022
384,Convenience Condo in Bangkok (MRT),Coco,Din Daeng,13.79827,100.57379,Private room,2200,3,0,2,364,False,False,True,False,High,11,12,2022
385,Clean Comfy at Chidlom 2 mins toBTS,Gee,Parthum Wan,13.74468,100.543,Private room,1586,1,15,8,362,False,False,True,False,Medium,24,1,2020
386,RamIntra 1BR-Near TH Boxing Stadium,Piyanut,Bang Khen,13.86789,100.60451,Entire home/apt,1200,1,34,1,330,True,False,False,False,Medium,12,5,2022
387,Bright spacious 1BR Condo 15mins to Silom,Panx,Thon buri,13.71066,100.48007,Entire home/apt,907,5,6,1,325,True,False,False,False,Low,18,11,2022
388,Private Kingsize bed 10mins to SkyTrain free BF,Alex,Vadhana,13.73256,100.59577,Hotel room,650,1,24,36,349,False,True,False,False,Low,10,7,2017
389,5mins walk ratchathewi BTS 4th fl.,Pemigar,Ratchathewi,13.75018,100.53277,Entire home/apt,1150,3,73,5,313,True,False,False,False,Medium,14,11,2022
390,Lovely apartment in Trendy Ari area,Nuttee,Phaya Thai,13.78898,100.54582,Entire home/apt,1905,3,33,2,330,True,False,False,False,Medium,3,1,2020
391,1 Bedroom near MRT & BTS station.,Pk,Chatu Chak,13.80646,100.56226,Entire home/apt,2211,1,8,8,131,True,False,False,False,High,10,2,2020
392,Gorgeous place 10 min walk to BTS,Hashu,Khlong Toei,13.71097,100.58523,Private room,1000,3,0,1,362,False,False,True,False,Low,11,12,2022
395,Apt# Sukumvit 50 Floor7,Pam,Khlong Toei,13.706226,100.598396,Entire home/apt,1436,3,37,1,210,True,False,False,False,Medium,31,10,2022
396,"Cozy, Free Wi-Fi&CableTV near MRT!",Chalinee,Din Daeng,13.79031,100.57423,Entire home/apt,1200,3,24,1,360,True,False,False,False,Medium,17,12,2015
398,Vitta Apartment,Dr.Vitchatalum,Bang Na,13.68005,100.60938,Entire home/apt,799,7,38,1,350,True,False,False,False,Low,19,7,2019
399,"10 mins to MRT Bang-Sue Station., BKK. Monthly",Pasun,Bang Sue,13.81936,100.53637,Entire home/apt,866,7,36,2,361,True,False,False,False,Low,19,11,2019
400,Cozy Studio easy access to BTS/WiFi,Kornpin,Phasi Charoen,13.71067,100.452,Entire home/apt,825,7,3,1,365,True,False,False,False,Low,10,2,2015
401,"1BR 20 Mints to Airport,BTS Udomsuk",Kanuengpon,Pra Wet,13.67571,100.65415,Entire home/apt,1200,2,0,1,365,True,False,False,False,Medium,11,12,2022
403,⍣Heavenly Bed⍣Sky Views⍣Cool&Quiet BKK Center/MRT⍣,Evan,Sathon,13.72062,100.54707,Entire home/apt,593,1,103,37,301,True,False,False,False,Low,6,10,2022
404,Suneta Hostel Khaosan - 1 bed in Cabin Dormitory,Suneta Hostel Khaosan,Phra Nakhon,13.75989,100.4999,Shared room,496,1,31,6,362,False,False,False,True,Low,15,3,2019
405,"Sukhumvit, Quiet, Spacious 58sqm, BTS, BITEC",Peter,Phra Khanong,13.68585,100.61037,Entire home/apt,999,3,36,1,271,True,False,False,False,Low,18,11,2019
407,Beautiful Place for Long Stay,Pok,Parthum Wan,13.74763,100.5283,Private room,2000,7,20,1,330,False,False,True,False,Medium,10,2,2016
408,The Seed Terre Ratchayothin,Ahcha,Chatu Chak,13.83442,100.57082,Private room,1100,7,0,1,365,False,False,True,False,Medium,11,12,2022
409,The AETAS Hotels & Residences,Hathai,Parthum Wan,13.74124,100.53352,Entire home/apt,4258,1,0,3,365,True,False,False,False,High,11,12,2022
413,150m to MRT LatPhrao • City View • Rooftop Pool,Tatiya,Chatu Chak,13.80786,100.57013,Entire home/apt,1860,3,332,13,307,True,False,False,False,Medium,21,12,2022
414,Nice new room 5 minutes from subway,Petz,Din Daeng,13.78905,100.57354,Private room,600,2,26,2,174,False,False,True,False,Low,16,1,2017
415,Crystal View Apartment,สมพจน์,Pra Wet,13.70489,100.66969,Private room,699,2,0,3,180,False,False,True,False,Low,11,12,2022
417,คริสตัลวิว อพาร์ทเมนท์,สมพจน์,Pra Wet,13.70675,100.67085,Private room,699,1,0,3,365,False,False,True,False,Low,11,12,2022
418,"Cozy 1BR, Near BRT & Nice view",Poomiko,Yan na wa,13.69589,100.53495,Entire home/apt,1500,1,0,1,365,True,False,False,False,Medium,11,12,2022
419,House 23 Guesthouse,Duentem,Vadhana,13.73784,100.56407,Private room,700,10,0,1,4,False,False,True,False,Low,11,12,2022
420,Luxury Apt Heart of Bkk Sukh soi 10,Jean-Michel,Khlong Toei,13.72138,100.58236,Entire home/apt,15000,1,1,1,365,True,False,False,False,High,20,11,2014
421,House Near Suvarnabhumi Airport,Benz,Lat Krabang,13.79016,100.78797,Entire home/apt,9500,3,0,2,365,True,False,False,False,High,11,12,2022
422,Large Room in Thonglor area,Gaow,Vadhana,13.73826,100.58525,Private room,2000,1,0,1,365,False,False,True,False,Medium,11,12,2022
423,"Clemency Condo - Bangkok, Bang Na",Prune,Bang Na,13.6753,100.59922,Entire home/apt,2078,2,8,2,357,True,False,False,False,High,28,11,2021
424,Apartement in the heart of Bangkok,Kas,Vadhana,13.74521,100.56804,Private room,1682,2,3,1,365,False,False,True,False,Medium,20,9,2016
425,2 Bed 2 Bath,Sasinad,Vadhana,13.72792,100.58774,Private room,3500,1,0,2,365,False,False,True,False,High,11,12,2022
426,2 beds 2 bathroom,Sasinad,Vadhana,13.72815,100.58755,Private room,3500,1,0,2,365,False,False,True,False,High,11,12,2022
427,☑Green and Quiet Heart of Bangkok With a Balcony,Evan From Sanctuary House,Sathon,13.72077,100.54692,Entire home/apt,1200,1,248,8,190,True,False,False,False,Medium,13,6,2022
428,☞Downtown Quiet Luxury in Heart of Bangkok,Evan From Sanctuary House,Sathon,13.72075,100.54692,Entire home/apt,1450,1,233,8,355,True,False,False,False,Medium,25,11,2022
429,☞☞☞☞☞☞Quiet Luxury in Heart of Bangkok 5☜☜☜☜☜☜,Evan From Sanctuary House,Sathon,13.72075,100.5469,Entire home/apt,1450,1,91,8,355,True,False,False,False,Medium,10,11,2022
430,Budget apartment in real Thai life,Peter,Suanluang,13.71037,100.62355,Entire home/apt,670,1,0,1,365,True,False,False,False,Low,11,12,2022
432,Warmly Elegant place by the river,Gracie,Khlong San,13.72363,100.51109,Entire home/apt,3587,3,1,1,0,True,False,False,False,High,30,6,2014
433,"Studio near BTS Udomsuk, NoWIFI, need covidATKtest",Cindy,Bang Na,13.67896,100.61232,Entire home/apt,400,2,66,18,81,True,False,False,False,Low,14,12,2022
